path,class,caption_idx,images_used,object_description,fragment_location,fracture_surface,missing_piece_size,break_type,fragment_guess,confidence,caption,parse_error,raw_output,elapsed_s
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_4/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_4/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_4/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_4/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_4/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_4/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_4/piece_0_pair04.png""]","The intact object is a plate with a slightly raised rim, symmetrical, and appears to have a smooth, uniform thickness throughout.","The fragment broke off from the lower section of the plate's exterior, likely along the rim. It is an Interior break.","The highlighted fracture region is thin and curved, approximately 10% of the plate's surface, curving along the rim.","The missing fragment is a small shard, roughly 5% of the object's total area.","The break occurred as a small chip from the rim due to impact, creating a clean separation line.","The missing fragment likely looked like a curved rim segment, similar to the highlighted fracture surface.",medium,A plate with a small curved rim fragment breaking off due to impact.,FALSE,"```json
{
  ""object_description"": ""The intact object is a plate with a slightly raised rim, symmetrical, and appears to have a smooth, uniform thickness throughout."",
  ""fragment_location"": ""The fragment broke off from the lower section of the plate's exterior, likely along the rim. It is an Interior break."",
  ""fracture_surface"": ""The highlighted fracture region is thin and curved, approximately 10% of the plate's surface, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is a small shard, roughly 5% of the object's total area."",
  ""break_type"": ""The break occurred as a small chip from the rim due to impact, creating a clean separation line."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment, similar to the highlighted fracture surface."",
  ""confidence"": ""medium"",
  ""caption"": ""A plate with a small curved rim fragment breaking off due to impact.""
}
```",4.6
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair04.png""]","A plate with a smooth, rounded edge and a slightly raised lip around the perimeter.","Lower section of the plate's lip, interior break","Thin curved strip, about 5% of the surface, curving along the lip.",Tiny chip,A small chip from the lip due to impact,A curved rim segment,high,A plate with a small piece removed from its lower lip.,FALSE,"```json
{
  ""object_description"": ""A plate with a smooth, rounded edge and a slightly raised lip around the perimeter."",
  ""fragment_location"": ""Lower section of the plate's lip, interior break"",
  ""fracture_surface"": ""Thin curved strip, about 5% of the surface, curving along the lip."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the lip due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small piece removed from its lower lip.""
}
```",3.9
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_73/piece_0_pair04.png""]","The intact object is a circular plate with a smooth, uniform surface and slightly raised edges.",The piece broke off from the lower section of the plate's outer rim. This is an Interior break.,"The highlighted fracture is a thin curved strip, about 10% of the plate's surface, cutting along the rim.",A small shard ~5% of the object.,A clean horizontal break across the lower outer rim due to impact.,A curved rim segment with a smooth edge.,high,A circular plate with a small fragment missing from its lower outer rim.,FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a smooth, uniform surface and slightly raised edges."",
  ""fragment_location"": ""The piece broke off from the lower section of the plate's outer rim. This is an Interior break."",
  ""fracture_surface"": ""The highlighted fracture is a thin curved strip, about 10% of the plate's surface, cutting along the rim."",
  ""missing_piece_size"": ""A small shard ~5% of the object."",
  ""break_type"": ""A clean horizontal break across the lower outer rim due to impact."",
  ""fragment_guess"": ""A curved rim segment with a smooth edge."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small fragment missing from its lower outer rim.""
}
```",4.8
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair04.png""]","An oval plate with a slightly raised rim and a flat center. The edges are rounded, and there's a subtle indentation at the center bottom.","Lower portion of the plate's body, near the center bottom. This is an Interior break.","Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,"A small chip from the lower center due to impact, likely from a sharp object.",A curved rim segment,high,A plate with a small chip near its center bottom.,FALSE,"{
  ""object_description"": ""An oval plate with a slightly raised rim and a flat center. The edges are rounded, and there's a subtle indentation at the center bottom."",
  ""fragment_location"": ""Lower portion of the plate's body, near the center bottom. This is an Interior break."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the lower center due to impact, likely from a sharp object."",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small chip near its center bottom.""
}",4
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_37/piece_0_pair04.png""]","The intact object is an oval plate with a slightly raised rim, smooth surfaces, and uniform thickness.",The piece broke off from the bottom base of the plate.,"The fracture is a thin curved strip, about 10% of the surface, curving along the rim.",A small shard ~5% of the object.,"A clean horizontal break across the body, likely due to impact or stress.",A curved rim segment.,high,An oval plate with a clean horizontal break at the bottom base.,FALSE,"```json
{
  ""object_description"": ""The intact object is an oval plate with a slightly raised rim, smooth surfaces, and uniform thickness."",
  ""fragment_location"": ""The piece broke off from the bottom base of the plate."",
  ""fracture_surface"": ""The fracture is a thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""A small shard ~5% of the object."",
  ""break_type"": ""A clean horizontal break across the body, likely due to impact or stress."",
  ""fragment_guess"": ""A curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""An oval plate with a clean horizontal break at the bottom base.""
}
```",4
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair04.png""]","An elliptical plate with a smooth, rounded edge and uniform thickness throughout.","The break occurred at the bottom section of the plate's base, indicating an interior break.","The fracture is a thin, curved strip, about 10% of the plate's surface, curving along the rim.","A small shard, approximately 5% of the plate.",A clean horizontal break across the plate's base due to stress.,"A curved rim segment, matching the curvature and thickness of the plate.",high,A plate with a small curved shard removed from its base.,FALSE,"```json
{
  ""object_description"": ""An elliptical plate with a smooth, rounded edge and uniform thickness throughout."",
  ""fragment_location"": ""The break occurred at the bottom section of the plate's base, indicating an interior break."",
  ""fracture_surface"": ""The fracture is a thin, curved strip, about 10% of the plate's surface, curving along the rim."",
  ""missing_piece_size"": ""A small shard, approximately 5% of the plate."",
  ""break_type"": ""A clean horizontal break across the plate's base due to stress."",
  ""fragment_guess"": ""A curved rim segment, matching the curvature and thickness of the plate."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small curved shard removed from its base.""
}
```",3.4
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_27/piece_0_pair04.png""]","The intact object is an elliptical plate with a smooth, uniform thickness and rounded edges.","The piece broke off from the lower portion of the plate's edge, likely at the boundary between the plate's body and the rim. It is an Interior break.","The fracture surface is thin and curved, highlighting the inner curve of the plate's edge. It appears as a small arc, about 10% of the plate's circumference, curving along the rim.","The missing fragment is small, likely a thin arc of the plate's rim.","The break was likely caused by a localized stress point, such as a sharp impact or thermal shock, at the edge of the plate.","The missing fragment likely resembled a small, curved segment of the plate's rim.",high,"An elliptical plate with a small, curved fragment missing from its lower rim.",FALSE,"```json
{
  ""object_description"": ""The intact object is an elliptical plate with a smooth, uniform thickness and rounded edges."",
  ""fragment_location"": ""The piece broke off from the lower portion of the plate's edge, likely at the boundary between the plate's body and the rim. It is an Interior break."",
  ""fracture_surface"": ""The fracture surface is thin and curved, highlighting the inner curve of the plate's edge. It appears as a small arc, about 10% of the plate's circumference, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is small, likely a thin arc of the plate's rim."",
  ""break_type"": ""The break was likely caused by a localized stress point, such as a sharp impact or thermal shock, at the edge of the plate."",
  ""fragment_guess"": ""The missing fragment likely resembled a small, curved segment of the plate's rim."",
  ""confidence"": ""high"",
  ""caption"": ""An elliptical plate with a small, curved fragment missing from its lower rim.""
}
```",7.8
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised edge, resembling a shallow dish or saucer.","The piece broke off from the lower section of the base, an Interior break.","The fracture is a thin curved strip, about 10% of the surface, curving along the rim.","The missing fragment is tiny, less than 5% of the object.","The break appears to be due to a small impact or stress, creating a clean separation.",The missing fragment likely looked like a curved rim segment.,high,"A circular plate with a small, clean fracture along the lower rim.",FALSE,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised edge, resembling a shallow dish or saucer."",
  ""fragment_location"": ""The piece broke off from the lower section of the base, an Interior break."",
  ""fracture_surface"": ""The fracture is a thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is tiny, less than 5% of the object."",
  ""break_type"": ""The break appears to be due to a small impact or stress, creating a clean separation."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small, clean fracture along the lower rim.""
}",3.8
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_28/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised rim around the edge. The surface appears smooth and uniform.,"The piece broke off from the lower right quadrant of the plate's base, indicating an interior break.","The fracture surface is a thin, curved strip, highlighting a small, irregular polygonal area. It's about 10% of the plate's surface and curves along the rim.","The missing fragment is tiny, less than 5% of the object's total area.","A small, thin, curved break occurred at the lower right base of the plate, likely due to an internal stress or impact.","The missing fragment likely looked like a curved rim segment, matching the curved fracture line.",medium,"A circular plate with a small, curved interior break near the base.",FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim around the edge. The surface appears smooth and uniform."",
  ""fragment_location"": ""The piece broke off from the lower right quadrant of the plate's base, indicating an interior break."",
  ""fracture_surface"": ""The fracture surface is a thin, curved strip, highlighting a small, irregular polygonal area. It's about 10% of the plate's surface and curves along the rim."",
  ""missing_piece_size"": ""The missing fragment is tiny, less than 5% of the object's total area."",
  ""break_type"": ""A small, thin, curved break occurred at the lower right base of the plate, likely due to an internal stress or impact."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment, matching the curved fracture line."",
  ""confidence"": ""medium"",
  ""caption"": ""A circular plate with a small, curved interior break near the base.""
}
```",5.2
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair04.png""]","A plate with a smooth, circular shape, slightly raised edges, and a uniform thickness throughout.","The bottom section of the plate's rim, an Interior break.","A thin curved strip, about 10% of the plate's circumference, curving along the rim.","Tiny chip, less than 1% of the plate.","A small chip from the rim due to impact, likely caused by a sharp edge or heavy object.","A curved rim segment, roughly triangular in shape.",high,"A plate with a small, curved rim fragment missing.",FALSE,"```json
{
  ""object_description"": ""A plate with a smooth, circular shape, slightly raised edges, and a uniform thickness throughout."",
  ""fragment_location"": ""The bottom section of the plate's rim, an Interior break."",
  ""fracture_surface"": ""A thin curved strip, about 10% of the plate's circumference, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip, less than 1% of the plate."",
  ""break_type"": ""A small chip from the rim due to impact, likely caused by a sharp edge or heavy object."",
  ""fragment_guess"": ""A curved rim segment, roughly triangular in shape."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small, curved rim fragment missing.""
}
```",3.3
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_65/piece_0_pair04.png""]","An oval-shaped plate with a slightly raised rim. The plate appears uniform in thickness throughout, with a smooth, rounded edge.","The break occurred at the upper section of the rim, indicating a boundary fracture.","The fracture is thin and curved, about 10% of the plate's surface area, curving along the rim.",A small shard ~5% of the object.,"A clean horizontal break across the upper rim, likely due to impact or stress.","A curved rim segment, roughly triangular in shape.",medium,A plate with a clean horizontal break at the upper rim.,FALSE,"{
  ""object_description"": ""An oval-shaped plate with a slightly raised rim. The plate appears uniform in thickness throughout, with a smooth, rounded edge."",
  ""fragment_location"": ""The break occurred at the upper section of the rim, indicating a boundary fracture."",
  ""fracture_surface"": ""The fracture is thin and curved, about 10% of the plate's surface area, curving along the rim."",
  ""missing_piece_size"": ""A small shard ~5% of the object."",
  ""break_type"": ""A clean horizontal break across the upper rim, likely due to impact or stress."",
  ""fragment_guess"": ""A curved rim segment, roughly triangular in shape."",
  ""confidence"": ""medium"",
  ""caption"": ""A plate with a clean horizontal break at the upper rim.""
}",4.1
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised rim. The plate appears thin and uniform in thickness.,The piece broke off from the bottom section of the plate's base. It is an Interior break.,"The fracture surface is a thin curved strip, about 10% of the plate's surface. It curves along the lower edge of the plate.","The missing fragment is tiny, less than 5% of the object.","The break was likely caused by a minor impact, resulting in a clean separation along the plate's edge.","The missing fragment likely looked like a small, curved rim segment.",medium,A circular plate with a small interior fracture along its base.,FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim. The plate appears thin and uniform in thickness."",
  ""fragment_location"": ""The piece broke off from the bottom section of the plate's base. It is an Interior break."",
  ""fracture_surface"": ""The fracture surface is a thin curved strip, about 10% of the plate's surface. It curves along the lower edge of the plate."",
  ""missing_piece_size"": ""The missing fragment is tiny, less than 5% of the object."",
  ""break_type"": ""The break was likely caused by a minor impact, resulting in a clean separation along the plate's edge."",
  ""fragment_guess"": ""The missing fragment likely looked like a small, curved rim segment."",
  ""confidence"": ""medium"",
  ""caption"": ""A circular plate with a small interior fracture along its base.""
}
```",4.1
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_45/piece_0_pair04.png""]","An oval plate with a slightly raised rim, smooth surface, and uniform thickness throughout. The left side shows the intact plate, while the right side reveals a small fragment broken off the lower edge, exposing an orange-highlighted fracture surface.","Lower edge of the plate's rim, indicating a Boundary fracture.","Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,"A small chip from the rim due to impact, likely caused by a sharp object.",A curved rim segment,high,A plate with a small fragment broken off from its lower rim.,FALSE,"```json
{
  ""object_description"": ""An oval plate with a slightly raised rim, smooth surface, and uniform thickness throughout. The left side shows the intact plate, while the right side reveals a small fragment broken off the lower edge, exposing an orange-highlighted fracture surface."",
  ""fragment_location"": ""Lower edge of the plate's rim, indicating a Boundary fracture."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact, likely caused by a sharp object."",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small fragment broken off from its lower rim.""
}
```",3.4
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair04.png""]","The intact object is a plate with a smooth, convex surface and a slightly curved edge. It appears to have a relatively uniform thickness throughout.",The fragment broke off from the lower section of the plate's rim. This is an Interior break as it occurred within the plate's body rather than at the boundary.,"The fracture surface is thin and curved, resembling a strip that follows the plate's contour. It is about 10% of the plate's surface area and cuts diagonally across the body.","The missing fragment is a small shard, roughly 5% of the plate's total area.","The break was likely caused by a localized stress point, such as a sharp impact or thermal shock, which resulted in a clean, curved fracture line.","The missing fragment would look like a thin, curved strip following the plate's edge, possibly with a slight overlap or crease.",medium,"A plate with a small, diagonal interior break from the lower rim.",FALSE,"{
  ""object_description"": ""The intact object is a plate with a smooth, convex surface and a slightly curved edge. It appears to have a relatively uniform thickness throughout."",
  ""fragment_location"": ""The fragment broke off from the lower section of the plate's rim. This is an Interior break as it occurred within the plate's body rather than at the boundary."",
  ""fracture_surface"": ""The fracture surface is thin and curved, resembling a strip that follows the plate's contour. It is about 10% of the plate's surface area and cuts diagonally across the body."",
  ""missing_piece_size"": ""The missing fragment is a small shard, roughly 5% of the plate's total area."",
  ""break_type"": ""The break was likely caused by a localized stress point, such as a sharp impact or thermal shock, which resulted in a clean, curved fracture line."",
  ""fragment_guess"": ""The missing fragment would look like a thin, curved strip following the plate's edge, possibly with a slight overlap or crease."",
  ""confidence"": ""medium"",
  ""caption"": ""A plate with a small, diagonal interior break from the lower rim.""
}",9.3
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0.obj,Plate,1,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_26/piece_0_pair04.png""]","A smooth, rounded plate with a slightly flared edge, resembling a shallow bowl.","Bottom base, Boundary fracture","Small, thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small chip from its bottom base.,FALSE,"{
  ""object_description"": ""A smooth, rounded plate with a slightly flared edge, resembling a shallow bowl."",
  ""fragment_location"": ""Bottom base, Boundary fracture"",
  ""fracture_surface"": ""Small, thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small chip from its bottom base.""
}",2.7
out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_67/piece_0.obj,Plate,0,"[""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_67/piece_0_overview_pair.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_67/piece_0_pair00.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_67/piece_0_pair01.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_67/piece_0_pair02.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_67/piece_0_pair03.png"", ""out/everyday/Plate/6907973366e2d8ca7f181d2694cd239b/fractured_67/piece_0_pair04.png""]",The intact object is an oval-shaped plate with a slightly raised edge. It appears smooth and uniform in thickness throughout.,"The piece broke off from the lower section of the plate's perimeter, indicating a boundary fracture.","The fracture is a thin, curved strip, about 10% of the plate's surface area, cutting along the edge.","The missing fragment is small, roughly the size of a fingernail.","The break was likely caused by a force applied to the edge, causing it to snap cleanly.","The missing fragment would have been a curved, thin strip of the plate's edge.",high,A plate with a small boundary fracture along its rim.,FALSE,"{
  ""object_description"": ""The intact object is an oval-shaped plate with a slightly raised edge. It appears smooth and uniform in thickness throughout."",
  ""fragment_location"": ""The piece broke off from the lower section of the plate's perimeter, indicating a boundary fracture."",
  ""fracture_surface"": ""The fracture is a thin, curved strip, about 10% of the plate's surface area, cutting along the edge."",
  ""missing_piece_size"": ""The missing fragment is small, roughly the size of a fingernail."",
  ""break_type"": ""The break was likely caused by a force applied to the edge, causing it to snap cleanly."",
  ""fragment_guess"": ""The missing fragment would have been a curved, thin strip of the plate's edge."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small boundary fracture along its rim.""
}",4.3
