path,class,caption_idx,images_used,object_description,fragment_location,fracture_surface,missing_piece_size,break_type,fragment_guess,confidence,caption,parse_error,raw_output,elapsed_s
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0.obj,Plate,3,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair04.png""]","A circular plate with a slightly raised rim and a flat central area. The edges are smooth and even, suggesting a simple design.",The lower right section of the plate's outer rim.,"A thin curved strip, about 10% of the plate's surface, curving along the rim.",A small shard ~5% of the object.,A small chip from the rim due to impact.,"A curved rim segment, matching the curvature and thickness of the plate's edge.",high,A plate with a small fracture along its lower right rim.,False,"{
  ""object_description"": ""A circular plate with a slightly raised rim and a flat central area. The edges are smooth and even, suggesting a simple design."",
  ""fragment_location"": ""The lower right section of the plate's outer rim."",
  ""fracture_surface"": ""A thin curved strip, about 10% of the plate's surface, curving along the rim."",
  ""missing_piece_size"": ""A small shard ~5% of the object."",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""A curved rim segment, matching the curvature and thickness of the plate's edge."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small fracture along its lower right rim.""
}",3.4
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0.obj,Plate,4,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_12/piece_0_pair04.png""]","A circular plate with a slightly raised rim, uniform thickness, smooth surface, and central hole for hanging.",Lower right section of the plate's rim,"Thin curved strip, about 10% of the surface, curving along the rim",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small broken section along its rim.,False,"```json
{
  ""object_description"": ""A circular plate with a slightly raised rim, uniform thickness, smooth surface, and central hole for hanging."",
  ""fragment_location"": ""Lower right section of the plate's rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim"",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small broken section along its rim.""
}
```",7.0
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0.obj,Plate,0,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair04.png""]",,,,,,,,,True,"{
  ""object_description"": ""Circular plate with slightly raised edges and a flat center. The top view shows a central circular opening, possibly for a plate's hole. The side view reveals a thin profile with a smooth transition from the raised edge to the flat interior.""

  ""fragment_location"": ""Outer rim""

  ""fracture_surface"": ""Thin curved strip, about 10% of the plate's circumference, curving along the rim.""

  ""missing_piece_size"": ""Tiny chip""

  ""break_type"": ""A small chip from the rim due to impact""

  ""fragment_guess"": ""A curved rim segment""

  ""confidence"": ""high""

  ""caption"": ""A circular plate with a small chip removed from its outer rim.""
}",3.5
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0.obj,Plate,1,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim and a flat center. It appears to have a smooth, uniform surface.",The piece broke off from the outer rim of the plate.,"The highlighted fracture region is a thin curved strip, about 10% of the plate's circumference, curving along the rim.","The missing fragment is a small chip, possibly 5% of the plate's area.",The break was likely caused by an impact or stress concentrated at the outer rim.,"The missing fragment likely looked like a curved rim segment, matching the curvature of the plate's outer edge.",medium,A plate with a small curved chip removed from its outer rim.,False,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a flat center. It appears to have a smooth, uniform surface."",
  ""fragment_location"": ""The piece broke off from the outer rim of the plate."",
  ""fracture_surface"": ""The highlighted fracture region is a thin curved strip, about 10% of the plate's circumference, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is a small chip, possibly 5% of the plate's area."",
  ""break_type"": ""The break was likely caused by an impact or stress concentrated at the outer rim."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment, matching the curvature of the plate's outer edge."",
  ""confidence"": ""medium"",
  ""caption"": ""A plate with a small curved chip removed from its outer rim.""
}
```",4.5
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0.obj,Plate,2,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair04.png""]",Circular plate with a slightly raised rim and four evenly spaced holes in the center.,Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A plate with a broken outer rim.,False,"```json
{
  ""object_description"": ""Circular plate with a slightly raised rim and four evenly spaced holes in the center."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a broken outer rim.""
}
```",2.4
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0.obj,Plate,3,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised central area, resembling a shallow bowl or a saucer. It has a smooth, uniform appearance.","The break occurred at the outer rim, slightly inward from the edge.","The fracture surface is a thin curved strip, about 10% of the plate's circumference, curving along the rim.","The missing fragment is a small chip, approximately 5% of the plate's surface.","The break appears to have been a clean, curved fracture from the outer rim towards the center, likely caused by external force.","The missing fragment likely looked like a curved rim segment, consistent with the fracture surface.",medium,"A circular plate with a clean, curved fracture near the outer rim.",False,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised central area, resembling a shallow bowl or a saucer. It has a smooth, uniform appearance."",
  ""fragment_location"": ""The break occurred at the outer rim, slightly inward from the edge."",
  ""fracture_surface"": ""The fracture surface is a thin curved strip, about 10% of the plate's circumference, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is a small chip, approximately 5% of the plate's surface."",
  ""break_type"": ""The break appears to have been a clean, curved fracture from the outer rim towards the center, likely caused by external force."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment, consistent with the fracture surface."",
  ""confidence"": ""medium"",
  ""caption"": ""A circular plate with a clean, curved fracture near the outer rim.""
}
```",4.8
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0.obj,Plate,4,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_72/piece_0_pair04.png""]","A circular plate with a slightly raised rim and a central hole, possibly for a stem or handle attachment.",From the top-right section of the rim.,"A thin curved strip, about 5% of the surface, curving along the rim.",Small shard ~5% of the object.,A small chip from the rim due to impact.,A curved rim segment.,high,A circular plate with a small rim fragment missing.,False,"{
  ""object_description"": ""A circular plate with a slightly raised rim and a central hole, possibly for a stem or handle attachment."",
  ""fragment_location"": ""From the top-right section of the rim."",
  ""fracture_surface"": ""A thin curved strip, about 5% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object."",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""A curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small rim fragment missing.""
}",2.7
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0.obj,Plate,0,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair04.png""]","An oval plate with a slightly raised rim, smooth edges, and a central indentation for a handle-like feature.","On the right side, near the rim, adjacent to the central indentation.","A thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact.,A curved rim segment,high,A plate with a small chip from the rim near the central indentation.,False,"{
  ""object_description"": ""An oval plate with a slightly raised rim, smooth edges, and a central indentation for a handle-like feature."",
  ""fragment_location"": ""On the right side, near the rim, adjacent to the central indentation."",
  ""fracture_surface"": ""A thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small chip from the rim near the central indentation.""
}",2.9
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0.obj,Plate,1,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair04.png""]","The intact object is an oval plate with a smooth, rounded top edge and a slightly thicker, straighter bottom edge, resembling a standard dinner plate.","The piece broke off from the outer rim, where the top curve meets the straighter lower edge.","The fracture surface is a thin curved strip, about 10% of the plate's circumference, curving along the rim.","The missing fragment is a small chip, approximately 5% of the plate's total area.",The break was a small chip from the rim due to impact or pressure applied at that point.,"The missing fragment likely looked like a curved rim segment, similar in thickness to the rest of the plate.",high,An oval plate with a small curved rim chip.,False,"{
  ""object_description"": ""The intact object is an oval plate with a smooth, rounded top edge and a slightly thicker, straighter bottom edge, resembling a standard dinner plate."",
  ""fragment_location"": ""The piece broke off from the outer rim, where the top curve meets the straighter lower edge."",
  ""fracture_surface"": ""The fracture surface is a thin curved strip, about 10% of the plate's circumference, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is a small chip, approximately 5% of the plate's total area."",
  ""break_type"": ""The break was a small chip from the rim due to impact or pressure applied at that point."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment, similar in thickness to the rest of the plate."",
  ""confidence"": ""high"",
  ""caption"": ""An oval plate with a small curved rim chip.""
}",4.9
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0.obj,Plate,2,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair04.png""]","An oval plate with a slightly raised edge and a central depression, typical of serving plates.",Outer rim,"Thin curved strip, about 5% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small curved crack along its rim.,False,"{
  ""object_description"": ""An oval plate with a slightly raised edge and a central depression, typical of serving plates."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 5% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small curved crack along its rim.""
}",2.5
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0.obj,Plate,3,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair04.png""]","The intact plate has a shallow, slightly oval shape with a wide rim and a concave interior, typical of a serving plate.",The plate broke off the outer rim near the top edge.,"The fracture is a thin curved strip, about 10% of the rim's length, curving along the outer edge.","The missing fragment is a small chip, roughly 5% of the plate's circumference.","The break occurred due to stress at the rim, possibly from handling or impact.","The missing fragment was likely a curved rim segment, similar in width to the fracture line.",high,A plate with a small curved rim fragment broken off the top.,False,"{
  ""object_description"": ""The intact plate has a shallow, slightly oval shape with a wide rim and a concave interior, typical of a serving plate."",
  ""fragment_location"": ""The plate broke off the outer rim near the top edge."",
  ""fracture_surface"": ""The fracture is a thin curved strip, about 10% of the rim's length, curving along the outer edge."",
  ""missing_piece_size"": ""The missing fragment is a small chip, roughly 5% of the plate's circumference."",
  ""break_type"": ""The break occurred due to stress at the rim, possibly from handling or impact."",
  ""fragment_guess"": ""The missing fragment was likely a curved rim segment, similar in width to the fracture line."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small curved rim fragment broken off the top.""
}",7.4
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0.obj,Plate,4,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_58/piece_0_pair04.png""]",A circular plate with a slightly raised rim and a central hole for a stem or handle. The plate appears uniform in thickness and color.,The bottom-left corner of the base,"A thin curved strip, about 10% of the surface, curving along the rim",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small curved fragment missing from the bottom-left base.,False,"{
  ""object_description"": ""A circular plate with a slightly raised rim and a central hole for a stem or handle. The plate appears uniform in thickness and color."",
  ""fragment_location"": ""The bottom-left corner of the base"",
  ""fracture_surface"": ""A thin curved strip, about 10% of the surface, curving along the rim"",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small curved fragment missing from the bottom-left base.""
}",3.3
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0.obj,Plate,0,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair04.png""]","The intact plate is circular with a slightly raised rim and a flat center, appearing uniform in thickness throughout.",The plate broke off from the outer rim,"The fracture surface is thin and curved, indicating it was likely a small piece broken off from the edge.","The missing fragment is very small, only about 5% of the plate's total area.","The plate likely broke due to an impact at the outer rim, causing a thin curved chip.",The missing fragment likely looked like a curved rim segment.,high,"A plate with a small, curved fracture from its outer rim.",False,"```json
{
  ""object_description"": ""The intact plate is circular with a slightly raised rim and a flat center, appearing uniform in thickness throughout."",
  ""fragment_location"": ""The plate broke off from the outer rim"",
  ""fracture_surface"": ""The fracture surface is thin and curved, indicating it was likely a small piece broken off from the edge."",
  ""missing_piece_size"": ""The missing fragment is very small, only about 5% of the plate's total area."",
  ""break_type"": ""The plate likely broke due to an impact at the outer rim, causing a thin curved chip."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small, curved fracture from its outer rim.""
}
```",3.2
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0.obj,Plate,1,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair04.png""]","The intact plate is circular with a slightly raised rim and a flat base. The center appears to have a central hole, possibly for a stem or handle attachment.","The piece broke off from the outer rim, just below the raised edge.","The fracture is a thin curved strip, highlighting a small portion of the rim's underside, approximately 5% of the surface area.","The missing fragment is a tiny chip, roughly the size of a fingernail.","The break was likely due to stress or impact, causing a small portion of the rim to detach cleanly.","The missing fragment would be a curved rim segment, matching the orange-highlighted fracture.",high,"A circular plate with a small, clean break at the outer rim.",False,"{
  ""object_description"": ""The intact plate is circular with a slightly raised rim and a flat base. The center appears to have a central hole, possibly for a stem or handle attachment."",
  ""fragment_location"": ""The piece broke off from the outer rim, just below the raised edge."",
  ""fracture_surface"": ""The fracture is a thin curved strip, highlighting a small portion of the rim's underside, approximately 5% of the surface area."",
  ""missing_piece_size"": ""The missing fragment is a tiny chip, roughly the size of a fingernail."",
  ""break_type"": ""The break was likely due to stress or impact, causing a small portion of the rim to detach cleanly."",
  ""fragment_guess"": ""The missing fragment would be a curved rim segment, matching the orange-highlighted fracture."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small, clean break at the outer rim.""
}",4.5
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0.obj,Plate,2,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair04.png""]",The intact object is a circular plate with a flat top surface and a slightly raised rim around the edge. The base appears even and smooth.,The piece broke off from the outer rim of the plate.,"The fracture is a thin curved strip, about 10% of the rim's circumference, curving along the rim.",The missing fragment is a small shard ~5% of the plate.,"The break was likely caused by a small impact, resulting in a clean separation along the rim.",The missing fragment likely looked like a curved rim segment.,high,"A plate with a small, curved fragment broken off from its outer rim.",False,"{
  ""object_description"": ""The intact object is a circular plate with a flat top surface and a slightly raised rim around the edge. The base appears even and smooth."",
  ""fragment_location"": ""The piece broke off from the outer rim of the plate."",
  ""fracture_surface"": ""The fracture is a thin curved strip, about 10% of the rim's circumference, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is a small shard ~5% of the plate."",
  ""break_type"": ""The break was likely caused by a small impact, resulting in a clean separation along the rim."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small, curved fragment broken off from its outer rim.""
}",4.0
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0.obj,Plate,3,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair04.png""]",The intact object is a circular plate with a flat top and a slightly raised edge.,From the outer rim of the plate.,Thin curved strip; very small; curving along the rim.,Tiny chip,A small chip from the rim due to impact.,A curved rim segment,high,"A circular plate with a small, curved rim chip.",False,"```json
{
  ""object_description"": ""The intact object is a circular plate with a flat top and a slightly raised edge."",
  ""fragment_location"": ""From the outer rim of the plate."",
  ""fracture_surface"": ""Thin curved strip; very small; curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small, curved rim chip.""
}
```",3.1
out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0.obj,Plate,4,"[""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_overview_pair.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair00.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair01.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair02.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair03.png"", ""out/everyday/Plate/fbc3702c344581fc5dca6305fb9f97ca/fractured_30/piece_0_pair04.png""]","Circular plate with a flat, even surface and slightly raised edge.",Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small chip removed from its outer rim.,False,"{
  ""object_description"": ""Circular plate with a flat, even surface and slightly raised edge."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small chip removed from its outer rim.""
}",2.3
